system:index,ar_hl_2,city,cty_stt,globl_d,hlc_grd,holc_id,id,max,mean,state,stdDev,.geo
000000000000000002f2,1.415755674594596,Oakland,"Oakland, CA",755,C,C22,CA_Oakland_C22_C_755,0.3093608617782593,0.27026002964827617,CA,0.021226392578771906,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f3,1.899806927000433,Oakland,"Oakland, CA",756,C,C23,CA_Oakland_C23_C_756,0.3589739203453064,0.27802238763414555,CA,0.0397064418585316,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f4,0.68183511586006,Oakland,"Oakland, CA",757,C,C24,CA_Oakland_C24_C_757,0.29030001163482666,0.23987781486858895,CA,0.019269427998337876,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f5,0.535461314814419,Oakland,"Oakland, CA",758,C,C24,CA_Oakland_C24_C_758,0.4204869568347931,0.30339124072585716,CA,0.0625740913357753,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f6,3.279264265200663,Oakland,"Oakland, CA",759,C,C25,CA_Oakland_C25_C_759,0.6879652142524719,0.47454787237947665,CA,0.0990206270143296,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f7,1.091549299422486,Oakland,"Oakland, CA",760,C,C26,CA_Oakland_C26_C_760,0.23529565334320068,0.2078165324674316,CA,0.026187275384482015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f8,0.709442350701361,Oakland,"Oakland, CA",761,C,C27,CA_Oakland_C27_C_761,0.5115652084350586,0.43052723933200954,CA,0.0692474060817786,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f9,0.029895603409052,Oakland,"Oakland, CA",762,C,C28,CA_Oakland_C28_C_762,0.22298695147037506,0.1668930216780249,CA,0.03549983035332102,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fa,0.959193338010689,Oakland,"Oakland, CA",763,C,C28,CA_Oakland_C28_C_763,0.38173043727874756,0.2720657875467764,CA,0.05339014178904438,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fb,4.164700720219787,Oakland,"Oakland, CA",764,C,C29,CA_Oakland_C29_C_764,0.7243086695671082,0.4094209162608381,CA,0.12704307399824172,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fc,0.970838122688279,Oakland,"Oakland, CA",765,C,C3,CA_Oakland_C3_C_765,0.3989260792732239,0.3502344726031996,CA,0.03752728237483873,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fd,1.561944055726148,Oakland,"Oakland, CA",766,C,C30,CA_Oakland_C30_C_766,0.3608434796333313,0.2601919605882401,CA,0.03604797139369767,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fe,0.118895237058688,Oakland,"Oakland, CA",767,C,C31,CA_Oakland_C31_C_767,0.3733000159263611,0.3155950921253093,CA,0.024492962292047643,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ff,0.633586363655547,Oakland,"Oakland, CA",768,C,C32,CA_Oakland_C32_C_768,0.4608217477798462,0.33566853739652713,CA,0.03417226905502277,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000300,0.20290676528573,Oakland,"Oakland, CA",769,C,C33,CA_Oakland_C33_C_769,0.2582565248012543,0.23300651074823414,CA,0.01597998519895375,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000301,1.004217645263523,Oakland,"Oakland, CA",770,C,C33,CA_Oakland_C33_C_770,0.3900304436683655,0.29548341255993316,CA,0.04485386550455628,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000302,0.114924262685176,Oakland,"Oakland, CA",771,C,C34,CA_Oakland_C34_C_771,0.3291533291339874,0.23747275375801588,CA,0.06722370782876076,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000303,0.652723754126885,Oakland,"Oakland, CA",772,C,C35,CA_Oakland_C35_C_772,0.3234272599220276,0.2726502204648251,CA,0.05310753814130522,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000304,0.052847425750567,Oakland,"Oakland, CA",773,C,C36,CA_Oakland_C36_C_773,0.27096086740493774,0.25949788838624954,CA,0.013980215018184828,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000305,0.197200845513918,Oakland,"Oakland, CA",774,C,C36,CA_Oakland_C36_C_774,0.3935263156890869,0.31653425641452954,CA,0.04248940404266817,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000306,0.686012577292185,Oakland,"Oakland, CA",775,C,C37,CA_Oakland_C37_C_775,0.4829789400100708,0.351287265185805,CA,0.07664406050751041,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000307,1.384057843836769,Oakland,"Oakland, CA",776,C,C38,CA_Oakland_C38_C_776,0.41856521368026733,0.27958856941590127,CA,0.05433225708102229,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000308,0.553309638923004,Oakland,"Oakland, CA",777,C,C39,CA_Oakland_C39_C_777,0.47567272186279297,0.35647649445184854,CA,0.05974617248658702,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000309,0.65859031948583,Oakland,"Oakland, CA",778,C,C4,CA_Oakland_C4_C_778,0.40352609753608704,0.35168237979797756,CA,0.06326801043220535,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030a,1.396763751069739,Oakland,"Oakland, CA",779,C,C40,CA_Oakland_C40_C_779,0.38293683528900146,0.3127902811724789,CA,0.06014511078953771,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030b,0.442402277312696,Oakland,"Oakland, CA",780,C,C41,CA_Oakland_C41_C_780,0.38091665506362915,0.32880224475163855,CA,0.02846716279993306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030c,1.327864517318934,Oakland,"Oakland, CA",781,C,C5,CA_Oakland_C5_C_781,0.6769956350326538,0.42538903352122936,CA,0.09449414008186423,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030d,0.161009943408936,Oakland,"Oakland, CA",782,C,C6,CA_Oakland_C6_C_782,0.24825651943683624,0.23081896399272506,CA,0.022559962957952935,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030e,0.483465533101037,Oakland,"Oakland, CA",783,C,C6,CA_Oakland_C6_C_783,0.48943477869033813,0.3242198292545216,CA,0.06875716001712798,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030f,0.198087529161967,Oakland,"Oakland, CA",784,C,C7,CA_Oakland_C7_C_784,0.3642043471336365,0.3366004004782893,CA,0.03907752330582907,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000310,0.948867261834875,Oakland,"Oakland, CA",785,C,C7,CA_Oakland_C7_C_785,0.3567521870136261,0.2998834108577551,CA,0.03247466164975734,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000311,0.1712700290353,Oakland,"Oakland, CA",786,C,C7,CA_Oakland_C7_C_786,0.3844130337238312,0.3361425138125985,CA,0.044740253712836034,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000312,0.246919622677818,Oakland,"Oakland, CA",787,C,C8,CA_Oakland_C8_C_787,0.28556522727012634,0.24162814845726627,CA,0.027679470555354486,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000313,0.038947688755862,Oakland,"Oakland, CA",788,C,C9,CA_Oakland_C9_C_788,0.3594173789024353,0.35610461160166174,CA,0.0285580085896282,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000314,0.693899030262891,Oakland,"Oakland, CA",789,C,C9,CA_Oakland_C9_C_789,0.3619304299354553,0.2853749056814971,CA,0.028761753335358495,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000315,0.117585136749536,Oakland,"Oakland, CA",790,C,C9,CA_Oakland_C9_C_790,0.32323044538497925,0.3164202163042116,CA,0.012262728704818072,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000316,0.363446491922781,Oakland,"Oakland, CA",791,C,C9,CA_Oakland_C9_C_791,0.38555216789245605,0.3355896445519147,CA,0.03365109129040745,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000317,0.22549223545776,Oakland,"Oakland, CA",792,D,D1,CA_Oakland_D1_D_792,0.6307217478752136,0.5567615370603205,CA,0.035551124052185024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000318,0.92694793849751,Oakland,"Oakland, CA",793,D,D10,CA_Oakland_D10_D_793,0.3073217272758484,0.2372223786942818,CA,0.04232851328098509,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000319,1.789111927633986,Oakland,"Oakland, CA",794,D,D11,CA_Oakland_D11_D_794,0.25200000405311584,0.1526376862681993,CA,0.032042747410105425,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031a,0.059701265327759,Oakland,"Oakland, CA",795,D,D12,CA_Oakland_D12_D_795,0.3386478126049042,0.3186290622157538,CA,0.017769718743735497,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031b,0.078658480477452,Oakland,"Oakland, CA",796,D,D13,CA_Oakland_D13_D_796,0.2745565176010132,0.27119359608941473,CA,0.005190185111104309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031c,0.314085158389434,Oakland,"Oakland, CA",797,D,D14,CA_Oakland_D14_D_797,0.23536521196365356,0.19575074293888983,CA,0.02871983112445742,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031d,2.362874330087855,Oakland,"Oakland, CA",798,D,D15,CA_Oakland_D15_D_798,0.1842000037431717,0.12014197891337024,CA,0.01689836451439923,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031e,1.195421410004398,Oakland,"Oakland, CA",799,D,D16,CA_Oakland_D16_D_799,0.5864086747169495,0.4139819381119578,CA,0.05760678643958014,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031f,0.119868402400069,Oakland,"Oakland, CA",800,D,D17,CA_Oakland_D17_D_800,0.4725869596004486,0.3444057126711567,CA,0.06404708082724683,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000320,5.548280140766352,Oakland,"Oakland, CA",801,D,D18,CA_Oakland_D18_D_801,0.29173043370246887,0.1875600267225729,CA,0.046689444429749864,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000321,0.850316931684993,Oakland,"Oakland, CA",802,D,D18,CA_Oakland_D18_D_802,0.2685217261314392,0.22715170369339344,CA,0.021929232240537545,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000322,0.276494043473512,Oakland,"Oakland, CA",803,D,D18,CA_Oakland_D18_D_803,0.2333391308784485,0.20500871932021705,CA,0.01844138512916684,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000323,0.741446336131901,Oakland,"Oakland, CA",804,D,D19,CA_Oakland_D19_D_804,0.3582521677017212,0.23500539262153058,CA,0.03815457718490481,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000324,1.366595783150928,Oakland,"Oakland, CA",805,D,D2,CA_Oakland_D2_D_805,0.4073086977005005,0.3427255927319067,CA,0.04813060998339858,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000325,0.557678561748505,Oakland,"Oakland, CA",806,D,D2,CA_Oakland_D2_D_806,0.40727826952934265,0.3481474255406579,CA,0.05301152716055598,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000326,1.516093456670249,Oakland,"Oakland, CA",807,D,D20,CA_Oakland_D20_D_807,0.39632174372673035,0.26297796355434017,CA,0.07023916279631713,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000327,1.78782755161872,Oakland,"Oakland, CA",808,D,D3,CA_Oakland_D3_D_808,0.352547824382782,0.20735311196904999,CA,0.06631587345829003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000328,1.787175674210616,Oakland,"Oakland, CA",809,D,D3,CA_Oakland_D3_D_809,0.4217374920845032,0.2315763835212517,CA,0.07336594951871651,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000329,2.193878274676107,Oakland,"Oakland, CA",810,D,D4,CA_Oakland_D4_D_810,0.4073086977005005,0.3256149735994811,CA,0.04721801706237036,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032a,0.068058615190461,Oakland,"Oakland, CA",811,D,D4,CA_Oakland_D4_D_811,0.23676957190036774,0.21019160423406774,CA,0.02578495472152267,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032b,0.211128391900167,Oakland,"Oakland, CA",812,D,D5,CA_Oakland_D5_D_812,0.38555216789245605,0.3467985480860039,CA,0.025150348442956626,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032c,1.588935932087407,Oakland,"Oakland, CA",813,D,D6,CA_Oakland_D6_D_813,0.28636521100997925,0.15529502868957007,CA,0.042248066225044366,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032d,1.497441644757435,Oakland,"Oakland, CA",814,D,D7,CA_Oakland_D7_D_814,0.30514347553253174,0.23716421740033827,CA,0.036022493823354464,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032e,0.274419746507943,Oakland,"Oakland, CA",815,D,D7,CA_Oakland_D7_D_815,0.28636521100997925,0.22773808031178264,CA,0.04483188054044169,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032f,0.822575944605827,Oakland,"Oakland, CA",816,D,D7,CA_Oakland_D7_D_816,0.3011826276779175,0.2690739845263029,CA,0.027836605328548366,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000330,4.344209253135599,Oakland,"Oakland, CA",817,D,D8,CA_Oakland_D8_D_817,0.31869131326675415,0.17495456291012182,CA,0.053684270652807176,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000331,1.341194852520377,Oakland,"Oakland, CA",818,D,D9,CA_Oakland_D9_D_818,0.35598695278167725,0.2782250121171377,CA,0.05943868079825066,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000332,0.241943835273869,Sacramento,"Sacramento, CA",819,A,A1,CA_Sacramento_A1_A_819,0.5443434715270996,0.4620943877332373,CA,0.034747771214183654,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000333,1.347970800136995,Sacramento,"Sacramento, CA",820,A,A2,CA_Sacramento_A2_A_820,0.5807695388793945,0.4910887240728082,CA,0.058026399753590543,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000334,0.290508806025813,Sacramento,"Sacramento, CA",821,A,A3,CA_Sacramento_A3_A_821,0.7039956450462341,0.5322930811653064,CA,0.08548578653814921,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000335,0.244291682258748,Sacramento,"Sacramento, CA",822,B,B1,CA_Sacramento_B1_B_822,0.493926078081131,0.4054341864825401,CA,0.08928300844209415,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000336,0.399657900758344,Sacramento,"Sacramento, CA",823,B,B10,CA_Sacramento_B10_B_823,0.5106825828552246,0.45837942283962,CA,0.07116704356689657,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000337,0.107862471644662,Sacramento,"Sacramento, CA",824,B,B11,CA_Sacramento_B11_B_824,0.5807695388793945,0.49121646059670326,CA,0.044063911527157724,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000338,1.008712344695557,Sacramento,"Sacramento, CA",825,B,B12,CA_Sacramento_B12_B_825,0.5258913040161133,0.44319583323098277,CA,0.0573287465427715,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000339,0.113093625539657,Sacramento,"Sacramento, CA",826,B,B13,CA_Sacramento_B13_B_826,0.42009130120277405,0.38813375847958387,CA,0.03012102818774936,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033a,0.043454202873804,Sacramento,"Sacramento, CA",827,B,B14,CA_Sacramento_B14_B_827,0.41179564595222473,0.3123375853164155,CA,0.05922380277675975,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b,0.421201815299235,Sacramento,"Sacramento, CA",828,B,B15,CA_Sacramento_B15_B_828,0.44626957178115845,0.3808706998959682,CA,0.05614136344737255,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033c,0.150358422219664,Sacramento,"Sacramento, CA",829,B,B16,CA_Sacramento_B16_B_829,0.6353521943092346,0.4847528927627652,CA,0.09967831735011423,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033d,0.396272061652407,Sacramento,"Sacramento, CA",830,B,B2,CA_Sacramento_B2_B_830,0.49754348397254944,0.45609792988931647,CA,0.05671177902585908,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033e,0.37428280513544,Sacramento,"Sacramento, CA",831,B,B3,CA_Sacramento_B3_B_831,0.45570001006126404,0.40933251413015215,CA,0.043249134752670365,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033f,0.468580936524667,Sacramento,"Sacramento, CA",832,B,B4,CA_Sacramento_B4_B_832,0.5650434494018555,0.4848200186672461,CA,0.062275326535126754,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000340,0.362442503313407,Sacramento,"Sacramento, CA",833,B,B5,CA_Sacramento_B5_B_833,0.5650434494018555,0.500524185314365,CA,0.05690714849733827,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000341,0.268922965580404,Sacramento,"Sacramento, CA",834,B,B6,CA_Sacramento_B6_B_834,0.38687390089035034,0.34489438301490777,CA,0.04590647505114326,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000342,0.491434223859552,Sacramento,"Sacramento, CA",835,B,B7,CA_Sacramento_B7_B_835,0.4438391327857971,0.34760734315837666,CA,0.07618173262606681,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000343,0.265693830628574,Sacramento,"Sacramento, CA",836,B,B8,CA_Sacramento_B8_B_836,0.4470043480396271,0.41573772676940934,CA,0.035195557384455414,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000344,0.144149235347096,Sacramento,"Sacramento, CA",837,B,B9,CA_Sacramento_B9_B_837,0.5390652418136597,0.47412128736667325,CA,0.03959216937462209,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000345,0.7296735284002,Sacramento,"Sacramento, CA",838,C,C1,CA_Sacramento_C1_C_838,0.4946739077568054,0.40460862585436413,CA,0.04221407765736617,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000346,0.300003166085411,Sacramento,"Sacramento, CA",839,C,C10,CA_Sacramento_C10_C_839,0.4210391342639923,0.35840255459427384,CA,0.040572856555606836,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000347,0.499394226747394,Sacramento,"Sacramento, CA",840,C,C11,CA_Sacramento_C11_C_840,0.3512347936630249,0.30616880999021007,CA,0.03855212870899022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000348,0.783584758866243,Sacramento,"Sacramento, CA",841,C,C12,CA_Sacramento_C12_C_841,0.3641434907913208,0.29317527309107594,CA,0.048889050288308464,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000349,0.514754933443539,Sacramento,"Sacramento, CA",842,C,C13,CA_Sacramento_C13_C_842,0.4947608709335327,0.36773265593317617,CA,0.05402305350566374,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034a,1.132503205673218,Sacramento,"Sacramento, CA",843,C,C14,CA_Sacramento_C14_C_843,0.47804346680641174,0.40937187287753374,CA,0.06138226135680702,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034b,0.297594626692265,Sacramento,"Sacramento, CA",844,C,C15,CA_Sacramento_C15_C_844,0.5035912990570068,0.3504053658811184,CA,0.09441154788751561,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034c,0.494529272672862,Sacramento,"Sacramento, CA",845,C,C16,CA_Sacramento_C16_C_845,0.5650434494018555,0.42239341002492725,CA,0.07031436758732473,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034d,0.124129832795434,Sacramento,"Sacramento, CA",846,C,C17,CA_Sacramento_C17_C_846,0.38625216484069824,0.30082382535823904,CA,0.04602196011992834,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034e,0.216845807532519,Sacramento,"Sacramento, CA",847,C,C17,CA_Sacramento_C17_C_847,0.35180869698524475,0.31251411455890726,CA,0.03723508251392542,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034f,0.111084666802347,Sacramento,"Sacramento, CA",848,C,C17,CA_Sacramento_C17_C_848,0.3908260762691498,0.3320551356396724,CA,0.0522322455881071,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000350,0.339390251762882,Sacramento,"Sacramento, CA",849,C,C18,CA_Sacramento_C18_C_849,0.38687390089035034,0.2869663267483455,CA,0.041065306104248814,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000351,0.144218575422436,Sacramento,"Sacramento, CA",850,C,C18,CA_Sacramento_C18_C_850,0.27993044257164,0.2616137517417999,CA,0.02903601650413523,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000352,0.172289317433387,Sacramento,"Sacramento, CA",851,C,C18,CA_Sacramento_C18_C_851,0.3261347711086273,0.3029641437450956,CA,0.02139588634420221,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000353,0.745315751434261,Sacramento,"Sacramento, CA",852,C,C19,CA_Sacramento_C19_C_852,0.45508259534835815,0.3946856759148006,CA,0.07023355999035477,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000354,0.239044600731287,Sacramento,"Sacramento, CA",853,C,C2,CA_Sacramento_C2_C_853,0.4351043403148651,0.39095990159371996,CA,0.017902853107192262,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000355,0.196781120216843,Sacramento,"Sacramento, CA",854,C,C20,CA_Sacramento_C20_C_854,0.5195956230163574,0.4083183341330423,CA,0.07191596992906171,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000356,0.495116502255773,Sacramento,"Sacramento, CA",855,C,C21,CA_Sacramento_C21_C_855,0.5258913040161133,0.4295506079375351,CA,0.0732777665172695,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000357,0.121030922716901,Sacramento,"Sacramento, CA",856,C,C22,CA_Sacramento_C22_C_856,0.39126086235046387,0.3242155535594572,CA,0.026417142997190803,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000358,1.322670835030872,Sacramento,"Sacramento, CA",857,C,C22,CA_Sacramento_C22_C_857,0.44011738896369934,0.37843275513587676,CA,0.05329669038643767,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000359,1.557909699338049,Sacramento,"Sacramento, CA",858,C,C23,CA_Sacramento_C23_C_858,0.4462217390537262,0.3721242858790884,CA,0.04747197640288395,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035a,0.167051916182134,Sacramento,"Sacramento, CA",859,C,C24,CA_Sacramento_C24_C_859,0.4315608739852905,0.2926694020611821,CA,0.07507884469767633,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035b,0.426205433052739,Sacramento,"Sacramento, CA",860,C,C25,CA_Sacramento_C25_C_860,0.4406912922859192,0.39451474019537264,CA,0.027677679787987405,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035c,0.491923175938208,Sacramento,"Sacramento, CA",861,C,C26,CA_Sacramento_C26_C_861,0.5701565146446228,0.34241586634358623,CA,0.08124765120744534,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035d,1.702031991727945,Sacramento,"Sacramento, CA",862,C,C27,CA_Sacramento_C27_C_862,0.4283261001110077,0.35704618197715937,CA,0.026951337743346487,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035e,0.380308324924894,Sacramento,"Sacramento, CA",863,C,C28,CA_Sacramento_C28_C_863,0.397769570350647,0.36505037516781474,CA,0.02270883032727597,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035f,2.22624385970984,Sacramento,"Sacramento, CA",864,C,C29,CA_Sacramento_C29_C_864,0.4903174042701721,0.41411644779466766,CA,0.04141410339501143,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000360,0.677881487569228,Sacramento,"Sacramento, CA",865,C,C3,CA_Sacramento_C3_C_865,0.4408999979496002,0.3315217431414912,CA,0.05102517117841361,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000361,0.657649692529276,Sacramento,"Sacramento, CA",866,C,C30,CA_Sacramento_C30_C_866,0.4861956536769867,0.3573907601125442,CA,0.054934433322991645,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000362,0.480198626977891,Sacramento,"Sacramento, CA",867,C,C4,CA_Sacramento_C4_C_867,0.4408999979496002,0.2750487457048648,CA,0.07356011256005354,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000363,0.14171673547411,Sacramento,"Sacramento, CA",868,C,C5,CA_Sacramento_C5_C_868,0.493926078081131,0.39788300683528144,CA,0.06943108556186535,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000364,0.095559292863037,Sacramento,"Sacramento, CA",869,C,C6,CA_Sacramento_C6_C_869,0.44075652956962585,0.29416926509326263,CA,0.08697602169353798,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000365,1.301092340739064,Sacramento,"Sacramento, CA",870,C,C7,CA_Sacramento_C7_C_870,0.49853476881980896,0.4190256644536833,CA,0.0642743206732615,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000366,0.200067552180797,Sacramento,"Sacramento, CA",871,C,C8,CA_Sacramento_C8_C_871,0.4754478335380554,0.43781110011824687,CA,0.03782735134285805,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000367,0.97247410218516,Sacramento,"Sacramento, CA",872,C,C9,CA_Sacramento_C9_C_872,0.4734478294849396,0.40845958083356526,CA,0.06382899429759582,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000368,0.735314008483838,Sacramento,"Sacramento, CA",873,D,D1,CA_Sacramento_D1_D_873,0.4262999892234802,0.3729818148754063,CA,0.038694878625554714,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000369,0.789524123120934,Sacramento,"Sacramento, CA",874,D,D2,CA_Sacramento_D2_D_874,0.41448259353637695,0.3233842121844787,CA,0.05528164323017986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036a,0.371423652583078,Sacramento,"Sacramento, CA",875,D,D3,CA_Sacramento_D3_D_875,0.46238696575164795,0.31382967653543564,CA,0.054829709659281994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036b,0.232714432344556,Sacramento,"Sacramento, CA",876,D,D4,CA_Sacramento_D4_D_876,0.452456533908844,0.3435580776759276,CA,0.06989426169437228,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036c,0.639091001353771,Sacramento,"Sacramento, CA",877,D,D4,CA_Sacramento_D4_D_877,0.3188260793685913,0.25433811173290194,CA,0.04624795148210716,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036d,0.59346254103297,Sacramento,"Sacramento, CA",878,D,D5,CA_Sacramento_D5_D_878,0.4210956394672394,0.3206513849849926,CA,0.09463172957012486,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036e,0.436702391015355,Sacramento,"Sacramento, CA",879,D,D6,CA_Sacramento_D6_D_879,0.4608956575393677,0.3725711768464376,CA,0.05518531033254034,"{""type"":""MultiPoint"",""coordinates"":[]}"
