system:index,ar_hl_2,city,cty_stt,globl_d,hlc_grd,holc_id,id,max,mean,state,stdDev,.geo
000000000000000009bc,0.591987982014708,Chicago,"Chicago, IL",2495,C,C84,IL_Chicago_C84_C_2495,0.3402130603790283,0.21173784425240427,IL,0.05240050090405368,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009bd,3.240242888557432,Chicago,"Chicago, IL",2496,C,C85,IL_Chicago_C85_C_2496,0.3564912974834442,0.22984854592896772,IL,0.0347836405247769,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009be,0.272651198232256,Chicago,"Chicago, IL",2497,C,C86,IL_Chicago_C86_C_2497,0.473460853099823,0.25712345067600223,IL,0.08330176883938066,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009bf,3.902057529760875,Chicago,"Chicago, IL",2498,C,C87,IL_Chicago_C87_C_2498,0.42489129304885864,0.20307233745566244,IL,0.044379332610050753,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c0,0.463767355166763,Chicago,"Chicago, IL",2499,C,C88,IL_Chicago_C88_C_2499,0.26285651326179504,0.16874381898056204,IL,0.029965394185712153,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c1,0.53756915676216,Chicago,"Chicago, IL",2500,C,C89,IL_Chicago_C89_C_2500,0.321399986743927,0.17950126303807207,IL,0.04052675505608605,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c2,1.014393433900449,Chicago,"Chicago, IL",2501,C,C9,IL_Chicago_C9_C_2501,0.47253042459487915,0.4060666173471635,IL,0.04773260665198913,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c3,0.505797685456429,Chicago,"Chicago, IL",2502,C,C90,IL_Chicago_C90_C_2502,0.42516085505485535,0.2862890875807619,IL,0.08427570068509055,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c4,3.679939404263645,Chicago,"Chicago, IL",2503,C,C91,IL_Chicago_C91_C_2503,0.35580435395240784,0.24850535331370113,IL,0.05422416245184169,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c5,2.087254081977293,Chicago,"Chicago, IL",2504,C,C92,IL_Chicago_C92_C_2504,0.483078271150589,0.3162098685227603,IL,0.06021769585903595,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c6,0.179238259252809,Chicago,"Chicago, IL",2505,C,C93,IL_Chicago_C93_C_2505,0.483078271150589,0.3496471555848038,IL,0.07359749813627722,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c7,3.985642604309604,Chicago,"Chicago, IL",2506,C,C94,IL_Chicago_C94_C_2506,0.4870739281177521,0.3163663811753424,IL,0.06232103249405037,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c8,4.242405130709242,Chicago,"Chicago, IL",2507,C,C95,IL_Chicago_C95_C_2507,0.3821304440498352,0.29040613842167085,IL,0.04434672368976739,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009c9,0.836404280178033,Chicago,"Chicago, IL",2508,C,C96,IL_Chicago_C96_C_2508,0.3075087070465088,0.2645915447041337,IL,0.03112034742074446,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ca,1.004885112488396,Chicago,"Chicago, IL",2509,C,C97,IL_Chicago_C97_C_2509,0.5834434628486633,0.2927996313495068,IL,0.08353704122145474,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cb,1.077076579050582,Chicago,"Chicago, IL",2510,C,C98,IL_Chicago_C98_C_2510,0.3733304440975189,0.2917001723982949,IL,0.05415121966562588,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cc,0.643129182387963,Chicago,"Chicago, IL",2511,C,C99,IL_Chicago_C99_C_2511,0.2607956528663635,0.23048177120695745,IL,0.021370096878160195,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cd,0.149212166331323,Chicago,"Chicago, IL",2512,D,D1,IL_Chicago_D1_D_2512,0.5237739086151123,0.5071468850222446,IL,0.012089288915854602,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ce,2.650968054211013,Chicago,"Chicago, IL",2513,D,D10,IL_Chicago_D10_D_2513,0.40255653858184814,0.21617504642711038,IL,0.04915311293945267,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009cf,1.546551923468998,Chicago,"Chicago, IL",2514,D,D100,IL_Chicago_D100_D_2514,0.3807260990142822,0.29824893774715716,IL,0.06839848278068812,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d0,0.872273693447635,Chicago,"Chicago, IL",2515,D,D101,IL_Chicago_D101_D_2515,0.4922652244567871,0.36817032935172106,IL,0.053324127416091445,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d1,0.216949151942998,Chicago,"Chicago, IL",2516,D,D102,IL_Chicago_D102_D_2516,0.40113914012908936,0.34504793175643717,IL,0.034833917429384804,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d2,0.506030967654515,Chicago,"Chicago, IL",2517,D,D102,IL_Chicago_D102_D_2517,0.38386085629463196,0.3363120681141772,IL,0.028783265684724668,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d3,1.125697553969003,Chicago,"Chicago, IL",2518,D,D103,IL_Chicago_D103_D_2518,0.42794346809387207,0.3683719592222111,IL,0.04310563799649723,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d4,4.108015184006256,Chicago,"Chicago, IL",2519,D,D104,IL_Chicago_D104_D_2519,0.5310782790184021,0.3093791141882203,IL,0.049424392093827985,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d5,0.333835362627678,Chicago,"Chicago, IL",2520,D,D105,IL_Chicago_D105_D_2520,0.4774695634841919,0.4079879557531011,IL,0.050960868276069056,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d6,0.295118017971795,Chicago,"Chicago, IL",2521,D,D106,IL_Chicago_D106_D_2521,0.43665218353271484,0.35023904858319865,IL,0.054570973407129575,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d7,0.475352853742696,Chicago,"Chicago, IL",2522,D,D107,IL_Chicago_D107_D_2522,0.3830913007259369,0.3315464564643102,IL,0.049365241232374894,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d8,1.236323027740346,Chicago,"Chicago, IL",2523,D,D108,IL_Chicago_D108_D_2523,0.43772172927856445,0.3189905178237962,IL,0.04496798338313828,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009d9,0.199017863229513,Chicago,"Chicago, IL",2524,D,D109,IL_Chicago_D109_D_2524,0.40639129281044006,0.324714717793244,IL,0.041569295284772295,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009da,0.881182410997525,Chicago,"Chicago, IL",2525,D,D11,IL_Chicago_D11_D_2525,0.2354913055896759,0.19678661315986026,IL,0.029101087861370754,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009db,0.281022729460377,Chicago,"Chicago, IL",2526,D,D110,IL_Chicago_D110_D_2526,0.4578130543231964,0.361982413964829,IL,0.06118568072119765,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009dc,1.903411711201977,Chicago,"Chicago, IL",2527,D,D111,IL_Chicago_D111_D_2527,0.4358000159263611,0.3399089430550185,IL,0.03800112724309508,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009dd,0.386851512276143,Chicago,"Chicago, IL",2528,D,D112,IL_Chicago_D112_D_2528,0.36888259649276733,0.27630298977108403,IL,0.06642566860412463,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009de,0.410272846288182,Chicago,"Chicago, IL",2529,D,D113,IL_Chicago_D113_D_2529,0.32751739025115967,0.2612041328757383,IL,0.03778675899596182,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009df,0.431004007599738,Chicago,"Chicago, IL",2530,D,D113,IL_Chicago_D113_D_2530,0.3122478425502777,0.2731763090205304,IL,0.027691814503408078,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e0,1.111976697653011,Chicago,"Chicago, IL",2531,D,D114,IL_Chicago_D114_D_2531,0.3938869535923004,0.27654424801752325,IL,0.05404518724765204,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e1,2.202598004738078,Chicago,"Chicago, IL",2532,D,D115,IL_Chicago_D115_D_2532,0.393013060092926,0.25722316006530505,IL,0.051550164189057564,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e2,1.094208352727823,Chicago,"Chicago, IL",2533,D,D116,IL_Chicago_D116_D_2533,0.4952913224697113,0.3139546696944919,IL,0.06699611289077098,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e3,2.430438963632844,Chicago,"Chicago, IL",2534,D,D117,IL_Chicago_D117_D_2534,0.5307217240333557,0.30560671401906697,IL,0.07881352564975125,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e4,1.834050414998453,Chicago,"Chicago, IL",2535,D,D118,IL_Chicago_D118_D_2535,0.41039565205574036,0.29506843447297426,IL,0.05187069249862762,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e5,1.215014355083663,Chicago,"Chicago, IL",2536,D,D119,IL_Chicago_D119_D_2536,0.4356521666049957,0.3480781081587004,IL,0.03138325222086059,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e6,1.297399121917859,Chicago,"Chicago, IL",2537,D,D12,IL_Chicago_D12_D_2537,0.23213912546634674,0.19446321425236415,IL,0.022329580256515526,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e7,1.388842218821794,Chicago,"Chicago, IL",2538,D,D120,IL_Chicago_D120_D_2538,0.3742217421531677,0.32103337796645504,IL,0.04873031583909961,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e8,0.343879598411314,Chicago,"Chicago, IL",2539,D,D121,IL_Chicago_D121_D_2539,0.4322739243507385,0.3689315018382712,IL,0.05894292386371758,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009e9,1.5703071899729,Chicago,"Chicago, IL",2540,D,D122,IL_Chicago_D122_D_2540,0.3824695646762848,0.29777851736491745,IL,0.05597999277056464,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ea,1.385566697743118,Chicago,"Chicago, IL",2541,D,D123,IL_Chicago_D123_D_2541,0.4773869514465332,0.4097409919682768,IL,0.03987885299086131,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009eb,1.930102946944835,Chicago,"Chicago, IL",2542,D,D124,IL_Chicago_D124_D_2542,0.4551999866962433,0.37923884312557915,IL,0.042151802061238856,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ec,0.192683780299654,Chicago,"Chicago, IL",2543,D,D125,IL_Chicago_D125_D_2543,0.34708696603775024,0.2887834872823256,IL,0.05376376817848249,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ed,1.054033676850131,Chicago,"Chicago, IL",2544,D,D125,IL_Chicago_D125_D_2544,0.4626086950302124,0.32455152477225363,IL,0.06747185215354509,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ee,1.469709831220891,Chicago,"Chicago, IL",2545,D,D126,IL_Chicago_D126_D_2545,0.4544087052345276,0.32252668335007445,IL,0.048868150351245546,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ef,0.276180216241326,Chicago,"Chicago, IL",2546,D,D127,IL_Chicago_D127_D_2546,0.40728697180747986,0.3274876097050827,IL,0.05356804009033212,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f0,0.197136875172235,Chicago,"Chicago, IL",2547,D,D127,IL_Chicago_D127_D_2547,0.4391173720359802,0.3268871100791936,IL,0.06607196321414877,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f1,0.344506076503336,Chicago,"Chicago, IL",2548,D,D127,IL_Chicago_D127_D_2548,0.3805260956287384,0.3160052117251694,IL,0.0634444811965304,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f2,0.246554432818619,Chicago,"Chicago, IL",2549,D,D128,IL_Chicago_D128_D_2549,0.3669043481349945,0.3295169970278895,IL,0.030543220807578247,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f3,0.296444797484735,Chicago,"Chicago, IL",2550,D,D129,IL_Chicago_D129_D_2550,0.36870869994163513,0.33845025534611595,IL,0.02702161537394765,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f4,1.639808451640904,Chicago,"Chicago, IL",2551,D,D13,IL_Chicago_D13_D_2551,0.2383304387331009,0.18432115379221625,IL,0.030952594459115888,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f5,0.953958771449704,Chicago,"Chicago, IL",2552,D,D130,IL_Chicago_D130_D_2552,0.38109129667282104,0.31256558738596946,IL,0.042535804502456184,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f6,0.576105367169395,Chicago,"Chicago, IL",2553,D,D131,IL_Chicago_D131_D_2553,0.4697478413581848,0.40187790575450677,IL,0.05304211253106941,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f7,1.223926425851971,Chicago,"Chicago, IL",2554,D,D132,IL_Chicago_D132_D_2554,0.3853999972343445,0.32015076783366664,IL,0.06557961590051604,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f8,0.716943239763839,Chicago,"Chicago, IL",2555,D,D133,IL_Chicago_D133_D_2555,0.3193565309047699,0.2815656913040304,IL,0.022217680583196606,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f9,0.443615785747742,Chicago,"Chicago, IL",2556,D,D134,IL_Chicago_D134_D_2556,0.36685219407081604,0.30526806303795334,IL,0.027267285814071042,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fa,0.722218517650172,Chicago,"Chicago, IL",2557,D,D14,IL_Chicago_D14_D_2557,0.2881260812282562,0.20014245375908543,IL,0.0350485404696419,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fb,1.334128449728072,Chicago,"Chicago, IL",2558,D,D15,IL_Chicago_D15_D_2558,0.4051738977432251,0.22425812813675974,IL,0.04986091448115021,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fc,0.655129570071165,Chicago,"Chicago, IL",2559,D,D16,IL_Chicago_D16_D_2559,0.35503044724464417,0.2653711046264332,IL,0.07017026626566045,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fd,0.545390926531225,Chicago,"Chicago, IL",2560,D,D17,IL_Chicago_D17_D_2560,0.36668696999549866,0.2722794567916079,IL,0.07290953303719837,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fe,1.165857183097556,Chicago,"Chicago, IL",2561,D,D18,IL_Chicago_D18_D_2561,0.2996695637702942,0.21253763878019533,IL,0.03890740872646561,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009ff,0.200798219043264,Chicago,"Chicago, IL",2562,D,D19,IL_Chicago_D19_D_2562,0.26036086678504944,0.23806520180278642,IL,0.013737158703784922,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a00,1.748375646353258,Chicago,"Chicago, IL",2563,D,D2,IL_Chicago_D2_D_2563,0.4375739097595215,0.32647118766627387,IL,0.06680520141185933,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a01,0.322035332048681,Chicago,"Chicago, IL",2564,D,D20,IL_Chicago_D20_D_2564,0.31014347076416016,0.2929266671760608,IL,0.021514801736762255,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a02,0.51135203847611,Chicago,"Chicago, IL",2565,D,D21,IL_Chicago_D21_D_2565,0.3522260785102844,0.3276903979347693,IL,0.026901363810626383,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a03,0.313704560222075,Chicago,"Chicago, IL",2566,D,D22,IL_Chicago_D22_D_2566,0.35689565539360046,0.2910871803064619,IL,0.028779866540060428,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a04,0.348789078480367,Chicago,"Chicago, IL",2567,D,D23,IL_Chicago_D23_D_2567,0.35831740498542786,0.23132899780401023,IL,0.056600801026451236,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a05,0.61669200253576,Chicago,"Chicago, IL",2568,D,D24,IL_Chicago_D24_D_2568,0.2889304459095001,0.23192831490211147,IL,0.02641412978886995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a06,1.706412969926637,Chicago,"Chicago, IL",2569,D,D25,IL_Chicago_D25_D_2569,0.3683130443096161,0.24655673633098585,IL,0.04808325590640785,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a07,0.778428918250699,Chicago,"Chicago, IL",2570,D,D26,IL_Chicago_D26_D_2570,0.2777608633041382,0.2329938020137948,IL,0.023890726551442792,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a08,0.582611529506281,Chicago,"Chicago, IL",2571,D,D27,IL_Chicago_D27_D_2571,0.2630086839199066,0.1901347831864125,IL,0.028844126051295098,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a09,0.657038611735623,Chicago,"Chicago, IL",2572,D,D28,IL_Chicago_D28_D_2572,0.2950304448604584,0.22526431623311435,IL,0.03590323263282855,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0a,3.541209717087403,Chicago,"Chicago, IL",2573,D,D29,IL_Chicago_D29_D_2573,0.25146520137786865,0.17502481655012192,IL,0.028250308575958984,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0b,0.438609697443711,Chicago,"Chicago, IL",2574,D,D3,IL_Chicago_D3_D_2574,0.214926078915596,0.1675646774221414,IL,0.02841339775465774,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0c,1.612851273855694,Chicago,"Chicago, IL",2575,D,D30,IL_Chicago_D30_D_2575,0.27621740102767944,0.20448334890585065,IL,0.03737728400816469,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0d,1.03059748779764,Chicago,"Chicago, IL",2576,D,D31,IL_Chicago_D31_D_2576,0.2192043513059616,0.15897058184255994,IL,0.0350852595532577,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0e,1.194107090520889,Chicago,"Chicago, IL",2577,D,D32,IL_Chicago_D32_D_2577,0.20743043720722198,0.1492763373860619,IL,0.03782624477149704,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a0f,2.173236442637168,Chicago,"Chicago, IL",2578,D,D33,IL_Chicago_D33_D_2578,0.2399304360151291,0.16913538929139083,IL,0.03664296538453968,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a10,0.705443451605417,Chicago,"Chicago, IL",2579,D,D34,IL_Chicago_D34_D_2579,0.2955999970436096,0.2621520670406348,IL,0.021403729936207976,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a11,0.650132872918747,Chicago,"Chicago, IL",2580,D,D35,IL_Chicago_D35_D_2580,0.2955999970436096,0.2627690958542651,IL,0.022629880960768598,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a12,1.718922167203963,Chicago,"Chicago, IL",2581,D,D36,IL_Chicago_D36_D_2581,0.39721304178237915,0.25817236960591167,IL,0.056228677142188314,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a13,1.583109304503964,Chicago,"Chicago, IL",2582,D,D37,IL_Chicago_D37_D_2582,0.2153652161359787,0.17052232284560928,IL,0.024350241042763565,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a14,1.14477634487902,Chicago,"Chicago, IL",2583,D,D38,IL_Chicago_D38_D_2583,0.2242782562971115,0.17848764030897382,IL,0.01995740157772081,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a15,0.215393016487218,Chicago,"Chicago, IL",2584,D,D39,IL_Chicago_D39_D_2584,0.2430608719587326,0.21600093742044557,IL,0.02741567572880266,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a16,0.062286483898181,Chicago,"Chicago, IL",2585,D,D4,IL_Chicago_D4_D_2585,0.24069565534591675,0.20322186081667565,IL,0.019190373398438255,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a17,1.382710384722009,Chicago,"Chicago, IL",2586,D,D40,IL_Chicago_D40_D_2586,0.3302913010120392,0.23272445351102014,IL,0.04264060592739651,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a18,1.03148527193189,Chicago,"Chicago, IL",2587,D,D41,IL_Chicago_D41_D_2587,0.3033261001110077,0.21773047054569966,IL,0.03634743507241323,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a19,2.005111780849118,Chicago,"Chicago, IL",2588,D,D42,IL_Chicago_D42_D_2588,0.24574783444404602,0.14614727516315018,IL,0.030525999640690853,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1a,0.651051806014612,Chicago,"Chicago, IL",2589,D,D43,IL_Chicago_D43_D_2589,0.14332608878612518,0.12322555348352608,IL,0.014981733789954915,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1b,0.8122420287504,Chicago,"Chicago, IL",2590,D,D44,IL_Chicago_D44_D_2590,0.25949999690055847,0.16476862564083694,IL,0.03608181504412496,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1c,0.35659360166497,Chicago,"Chicago, IL",2591,D,D45,IL_Chicago_D45_D_2591,0.23037825524806976,0.1829287881055451,IL,0.032629462249792816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1d,0.271813315734506,Chicago,"Chicago, IL",2592,D,D46,IL_Chicago_D46_D_2592,0.2198217362165451,0.1831092055317877,IL,0.024502577817430028,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1e,0.911687553186811,Chicago,"Chicago, IL",2593,D,D47,IL_Chicago_D47_D_2593,0.21497391164302826,0.11690046779115208,IL,0.041996255876787264,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a1f,0.529182878816009,Chicago,"Chicago, IL",2594,D,D48,IL_Chicago_D48_D_2594,0.3188434839248657,0.16705534095072871,IL,0.06332133942499159,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a20,0.559544363709599,Chicago,"Chicago, IL",2595,D,D49,IL_Chicago_D49_D_2595,0.18211738765239716,0.14224871823489865,IL,0.02957091121229983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a21,0.384788997729667,Chicago,"Chicago, IL",2596,D,D49,IL_Chicago_D49_D_2596,0.21450869739055634,0.17517334202117324,IL,0.0323948538179404,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a22,0.308679953455806,Chicago,"Chicago, IL",2597,D,D49,IL_Chicago_D49_D_2597,0.25807392597198486,0.1617570706933613,IL,0.06716944730293066,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a23,0.4921443999958,Chicago,"Chicago, IL",2598,D,D5,IL_Chicago_D5_D_2598,0.2825130522251129,0.2144921542558455,IL,0.04215684451124468,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a24,0.940413258285185,Chicago,"Chicago, IL",2599,D,D50,IL_Chicago_D50_D_2599,0.21450869739055634,0.14876243963782038,IL,0.03512806452131005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a25,2.317437129761398,Chicago,"Chicago, IL",2600,D,D51,IL_Chicago_D51_D_2600,0.2682782709598541,0.1547225599453148,IL,0.029975160761689126,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a26,0.91259492449528,Chicago,"Chicago, IL",2601,D,D52,IL_Chicago_D52_D_2601,0.2748347818851471,0.19539233735571662,IL,0.03457832590650051,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a27,2.494878193696134,Chicago,"Chicago, IL",2602,D,D53,IL_Chicago_D53_D_2602,0.4073391258716583,0.2254163651110051,IL,0.0866038841252374,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a28,0.207080044328025,Chicago,"Chicago, IL",2603,D,D54,IL_Chicago_D54_D_2603,0.28110435605049133,0.24374739804476123,IL,0.04911268308001878,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a29,0.742766859377116,Chicago,"Chicago, IL",2604,D,D55,IL_Chicago_D55_D_2604,0.22047391533851624,0.16655331565106898,IL,0.026268428093739773,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a2a,0.176819467990851,Chicago,"Chicago, IL",2605,D,D56,IL_Chicago_D56_D_2605,0.19308260083198547,0.1558448480455622,IL,0.027018050268750027,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a2b,1.508132838068873,Chicago,"Chicago, IL",2606,D,D57,IL_Chicago_D57_D_2606,0.2910173833370209,0.21228609546357613,IL,0.060732166512190516,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a2c,0.965183738865942,Chicago,"Chicago, IL",2607,D,D58,IL_Chicago_D58_D_2607,0.33853477239608765,0.2772497448701326,IL,0.04349521721112603,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a2d,1.865591246269873,Chicago,"Chicago, IL",2608,D,D59,IL_Chicago_D59_D_2608,0.48266956210136414,0.3454378658376823,IL,0.0584307338133557,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a2e,0.138503494715273,Chicago,"Chicago, IL",2609,D,D6,IL_Chicago_D6_D_2609,0.38199999928474426,0.23566262761488654,IL,0.05355986878686246,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a2f,0.345922447908387,Chicago,"Chicago, IL",2610,D,D60,IL_Chicago_D60_D_2610,0.4616260826587677,0.3745404061723927,IL,0.044720282359748044,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a30,0.251382170170696,Chicago,"Chicago, IL",2611,D,D61,IL_Chicago_D61_D_2611,0.5057086944580078,0.4712026389322288,IL,0.02912658188748904,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a31,2.512491339622839,Chicago,"Chicago, IL",2612,D,D62,IL_Chicago_D62_D_2612,0.38598260283470154,0.18280958089065766,IL,0.054150345217471786,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a32,0.418735590621017,Chicago,"Chicago, IL",2613,D,D63,IL_Chicago_D63_D_2613,0.20843477547168732,0.15926857021898158,IL,0.041339713491396396,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a33,0.886362707231035,Chicago,"Chicago, IL",2614,D,D64,IL_Chicago_D64_D_2614,0.2476869523525238,0.1722466150364077,IL,0.03210702906615644,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a34,0.352973661938489,Chicago,"Chicago, IL",2615,D,D65,IL_Chicago_D65_D_2615,0.19326087832450867,0.14416975072494198,IL,0.032360056796787,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a35,0.716434983374372,Chicago,"Chicago, IL",2616,D,D66,IL_Chicago_D66_D_2616,0.28816521167755127,0.21417771849159448,IL,0.05634857301488332,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a36,0.428766035227746,Chicago,"Chicago, IL",2617,D,D67,IL_Chicago_D67_D_2617,0.3633217513561249,0.25089373737637116,IL,0.07615408763186997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a37,0.534286804715619,Chicago,"Chicago, IL",2618,D,D68,IL_Chicago_D68_D_2618,0.22065651416778564,0.16318167290327062,IL,0.04382629215384358,"{""type"":""MultiPoint"",""coordinates"":[]}"
