name,value,wetland_type,sum_area_nwi_km2
id,NJ_Essex Co._C41_C_5765,Riverine,0.01508882618933766
id,NJ_Essex Co._C42_C_5766,Freshwater Forested/Shrub Wetland,0.00204754974885191
id,NJ_Essex Co._C42_C_5766,Riverine,0.01395970595097125
id,NJ_Essex Co._C43_C_5767,Freshwater Forested/Shrub Wetland,0.0046070182245574
id,NJ_Essex Co._C43_C_5767,Riverine,0.00174590806215599
id,NJ_Essex Co._C5_C_5768,Freshwater Pond,2.0032578026712872e-4
id,NJ_Essex Co._C6_C_5769,Freshwater Pond,0.00255851059598226
id,NJ_Essex Co._C8_C_5771,Freshwater Pond,4.0340668503695634e-4
id,NJ_Essex Co._C8_C_5771,Riverine,0.01164894737460792
id,NJ_Essex Co._C9_C_5772,Riverine,0.01149431297240042
id,NJ_Essex Co._D10_D_5774,Riverine,0.0054408552846571
id,NJ_Essex Co._D11_D_5775,Riverine,0.00722703004344517
id,NJ_Essex Co._D14_D_5778,Freshwater Forested/Shrub Wetland,0.00278446243867911
id,NJ_Essex Co._D14_D_5778,Riverine,0.02511286018417083
id,NJ_Essex Co._D15_C_5779,Estuarine and Marine Deepwater,6.908305299964269e-4
id,NJ_Essex Co._D15_C_5779,Riverine,0.00134977074805903
id,NJ_Essex Co._D17_D_5781,Riverine,6.982653133947461e-4
id,NJ_Essex Co._D18_D_5782,Freshwater Emergent Wetland,0.00196030750409234
id,NJ_Essex Co._D18_D_5782,Riverine,0.00398067592469521
id,NJ_Essex Co._D20_D_5787,Freshwater Forested/Shrub Wetland,0.00144256618569151
id,NJ_Essex Co._D20_D_5787,Riverine,0.00649301653593188
id,NJ_Essex Co._D21_D_5788,Riverine,0.00211128171239401
id,NJ_Essex Co._D22_D_5789,Riverine,0.01335740885644601
id,NJ_Essex Co._D3_D_5791,Estuarine and Marine Deepwater,0.00484543720771046
id,NJ_Essex Co._D3_D_5791,Estuarine and Marine Wetland,0.0022873934413406
id,NJ_Essex Co._D5_D_5793,Freshwater Forested/Shrub Wetland,0.00453037173130922
id,NJ_Essex Co._D6_D_5794,Freshwater Pond,0.0056589998100592
id,NJ_Essex Co._D8_D_5796,Freshwater Forested/Shrub Wetland,0.01219044093034096
id,NJ_Essex Co._D8_D_5796,Riverine,0.00482489766642925
id,NJ_Hudson Co._C11_C_5807,Freshwater Pond,0.00535152927707321
id,NJ_Hudson Co._C17_C_5813,Freshwater Emergent Wetland,3.170733455095906e-4
id,NJ_Hudson Co._C19_C_5815,Estuarine and Marine Wetland,7.831414427384734e-4
id,NJ_Hudson Co._C22_C_5819,Estuarine and Marine Deepwater,0.00744488316454464
id,NJ_Hudson Co._C22_C_5819,Estuarine and Marine Wetland,0.005234143860368
id,NJ_Hudson Co._C2_C_5816,Freshwater Pond,0.00278304783038792
id,NJ_Hudson Co._C3_C_5820,Riverine,4.752888809917422e-4
id,NJ_Hudson Co._C9_C_5826,Freshwater Pond,0.00257073408452421
id,NJ_Hudson Co._D14_D_5833,Estuarine and Marine Deepwater,6.403885717466474e-4
id,NJ_Hudson Co._D14_D_5833,Estuarine and Marine Wetland,9.79674292638898e-4
id,NJ_Hudson Co._D14_D_5833,Riverine,0.00573383122239337
id,NJ_Hudson Co._D15_D_5834,Freshwater Emergent Wetland,0.00105995093271229
id,NJ_Hudson Co._D15_D_5834,Freshwater Pond,2.802373528131284e-4
id,NJ_Hudson Co._D26_D_5847,Freshwater Emergent Wetland,1.3176657871715724e-4
id,NJ_Hudson Co._D28_D_5849,Estuarine and Marine Deepwater,4.635695431176573e-4
id,NJ_Hudson Co._D28_D_5849,Estuarine and Marine Wetland,4.372684063855558e-6
id,NJ_Hudson Co._D29_D_5850,Estuarine and Marine Deepwater,5.0802634611725805e-5
id,NJ_Hudson Co._D3_D_5851,Freshwater Pond,0.00270026607302716
id,NJ_Hudson Co._D4_D_5852,Estuarine and Marine Deepwater,0.00127744498894302
id,NJ_Hudson Co._D4_D_5852,Estuarine and Marine Wetland,0.00969245495571405
id,NJ_Hudson Co._D4_D_5852,Freshwater Emergent Wetland,0.0126759990139072
id,NJ_Hudson Co._D4_D_5852,Freshwater Pond,0.0181858376982362
id,NJ_Hudson Co._D4_D_5852,Riverine,0.00236572912858473
id,NJ_Trenton_A1_A_5860,Freshwater Pond,0.00514560108784644
id,NJ_Trenton_A1_A_5860,Riverine,0.05611472644362789
id,NJ_Trenton_A2_A_5861,Freshwater Forested/Shrub Wetland,0.01236147873925394
id,NJ_Trenton_A2_A_5861,Freshwater Pond,0.00690530998938696
id,NJ_Trenton_A2_A_5861,Riverine,0.05708803089684375
id,NJ_Trenton_B1_B_5862,Freshwater Forested/Shrub Wetland,0.10888264114699124
id,NJ_Trenton_B1_B_5862,Riverine,0.0057309507570409
id,NJ_Trenton_B2_B_5864,Freshwater Emergent Wetland,4.208320133760571e-4
id,NJ_Trenton_B2_B_5864,Freshwater Forested/Shrub Wetland,0.02034223011831461
id,NJ_Trenton_B2_B_5864,Freshwater Pond,1.455187759399414e-4
id,NJ_Trenton_B3_B_5865,Freshwater Forested/Shrub Wetland,0.01632948890771604
id,NJ_Trenton_B4_B_5866,Freshwater Forested/Shrub Wetland,0.00587697484043907
id,NJ_Trenton_B4_B_5866,Freshwater Pond,0.02578445659697344
id,NJ_Trenton_B4_B_5866,Riverine,3.748205747733336e-4
id,NJ_Trenton_B5_B_5867,Freshwater Pond,0.00114857803450574
id,NJ_Trenton_B6_B_5868,Freshwater Pond,0.03288832656516752
id,NJ_Trenton_B6_B_5868,Riverine,0.01745869593038567
id,NJ_Trenton_B8_B_5870,Riverine,0.0017900676329052
id,NJ_Trenton_C10_C_5873,Freshwater Forested/Shrub Wetland,5.542022939398884e-4
id,NJ_Trenton_C11_C_5874,Freshwater Emergent Wetland,0.00653253296460304
id,NJ_Trenton_C11_C_5874,Freshwater Forested/Shrub Wetland,2.2960465542941528e-4
id,NJ_Trenton_C11_C_5874,Riverine,2.617048464587424e-5
id,NJ_Trenton_C12_C_5875,Freshwater Forested/Shrub Wetland,0.01174817263285366
id,NJ_Trenton_C12_C_5875,Riverine,0.03003999345665661
id,NJ_Trenton_C13_C_5876,Freshwater Forested/Shrub Wetland,0.01531716775211141
id,NJ_Trenton_C13_C_5876,Riverine,0.01112235837098072
id,NJ_Trenton_C14_C_5877,Riverine,5.78432122305021e-5
id,NJ_Trenton_C17_C_5880,Riverine,0.00605494392232225
id,NJ_Trenton_C18_C_5881,Riverine,0.00635931421206484
id,NJ_Trenton_C19_C_5882,Freshwater Emergent Wetland,0.00102619809610396
id,NJ_Trenton_C19_C_5882,Freshwater Forested/Shrub Wetland,0.00199145208882825
id,NJ_Trenton_C19_C_5882,Freshwater Pond,4.126851884387434e-4
id,NJ_Trenton_C19_C_5882,Riverine,6.744404350773766e-5
id,NJ_Trenton_C1_C_5872,Freshwater Emergent Wetland,0.00654170446158453
id,NJ_Trenton_C1_C_5872,Freshwater Forested/Shrub Wetland,0.14593341325774611
id,NJ_Trenton_C1_C_5872,Freshwater Pond,5.446587805654854e-4
id,NJ_Trenton_C1_C_5872,Riverine,0.01082180966658363
id,NJ_Trenton_C2_C_5883,Freshwater Forested/Shrub Wetland,0.01740480764565477
id,NJ_Trenton_C3_C_5885,Freshwater Emergent Wetland,0.0017702453904401
id,NJ_Trenton_C3_C_5885,Freshwater Forested/Shrub Wetland,0.01629613824052177
id,NJ_Trenton_C4_C_5886,Freshwater Forested/Shrub Wetland,0.00172863118564936
id,NJ_Trenton_C5_C_5887,Freshwater Forested/Shrub Wetland,0.01237221401052456
id,NJ_Trenton_C6_C_5888,Freshwater Forested/Shrub Wetland,1.0138796261628158e-4
id,NJ_Trenton_C7_C_5889,Freshwater Forested/Shrub Wetland,0.01927623076414319
id,NJ_Trenton_C7_C_5889,Riverine,0.00313305219797233
id,NJ_Trenton_C8_C_5890,Freshwater Forested/Shrub Wetland,0.03714828984885368
id,NJ_Trenton_C8_C_5890,Riverine,0.00386177272845109
id,NJ_Trenton_D2_D_5893,Riverine,0.01339496145060744
id,NJ_Trenton_D3_D_5894,Riverine,0.01047862904806132
id,NJ_Trenton_D4_D_5895,Riverine,0.00507036050089541
id,NJ_Union Co._A12_A_5899,Freshwater Pond,4.907828034237027e-4
id,NJ_Union Co._A13_A_5900,Freshwater Pond,0.00218101043621522
id,NJ_Union Co._A14_A_5901,Freshwater Pond,0.00530217117498588
id,NJ_Union Co._A15_A_5902,Freshwater Emergent Wetland,9.86155164251104e-5
id,NJ_Union Co._A15_A_5902,Riverine,0.00270191570168454
id,NJ_Union Co._A16_A_5903,Riverine,9.44649518234306e-4
id,NJ_Union Co._A17_A_5904,Freshwater Forested/Shrub Wetland,0.00165337929544789
id,NJ_Union Co._A17_A_5904,Freshwater Pond,0.00706973110929966
id,NJ_Union Co._A18_A_5905,Freshwater Forested/Shrub Wetland,0.01475053302290399
id,NJ_Union Co._A18_A_5905,Riverine,0.00504550197156546
id,NJ_Union Co._A1_A_5896,Freshwater Pond,0.00563934209497126
id,NJ_Union Co._A1_A_5896,Riverine,0.00275805736118889
id,NJ_Union Co._A2_A_5906,Freshwater Pond,0.00533250666010694
id,NJ_Union Co._A3_A_5907,Riverine,7.547561358671265e-4
id,NJ_Union Co._A4_A_5908,Freshwater Emergent Wetland,9.466572842332534e-4
id,NJ_Union Co._A4_A_5908,Freshwater Forested/Shrub Wetland,1.125332109304145e-4
id,NJ_Union Co._A4_A_5908,Riverine,0.00341224608203908
id,NJ_Union Co._A6_A_5910,Freshwater Forested/Shrub Wetland,0.01615412094200216
id,NJ_Union Co._A7_A_5911,Freshwater Forested/Shrub Wetland,0.04170764504090292
id,NJ_Union Co._A7_A_5911,Freshwater Pond,0.00214251371946989
id,NJ_Union Co._A7_A_5911,Riverine,0.00852948196100166
id,NJ_Union Co._A8_A_5912,Riverine,0.00186311747423425
id,NJ_Union Co._B12_B_5917,Riverine,1.8439661718439312e-6
id,NJ_Union Co._B13_B_5918,Riverine,5.41116549866274e-8
id,NJ_Union Co._B14_B_5919,Freshwater Forested/Shrub Wetland,7.113599666551745e-4
id,NJ_Union Co._B14_B_5919,Riverine,0.00728298151073431
id,NJ_Union Co._B15_B_5920,Freshwater Forested/Shrub Wetland,0.00846302406038735
id,NJ_Union Co._B17_B_5922,Riverine,0.00189565411930058
id,NJ_Union Co._B19_B_5924,Riverine,0.00218654057923265
id,NJ_Union Co._B1_B_5914,Freshwater Forested/Shrub Wetland,0.2450048521342339
id,NJ_Union Co._B1_B_5914,Riverine,0.06585639476689611
id,NJ_Union Co._B21_B_5928,Freshwater Forested/Shrub Wetland,5.259785072349478e-4
id,NJ_Union Co._B21_B_5928,Riverine,0.0179193699650153
id,NJ_Union Co._B22_B_5929,Freshwater Emergent Wetland,0.00157591532717831
id,NJ_Union Co._B22_B_5929,Freshwater Forested/Shrub Wetland,0.02406709615296214
id,NJ_Union Co._B22_B_5929,Freshwater Pond,0.0025415225425749
id,NJ_Union Co._B22_B_5929,Riverine,0.0317920527429726
id,NJ_Union Co._B23_B_5930,Riverine,0.0259969635414065
id,NJ_Union Co._B24_B_5931,Riverine,3.612871378870586e-4
id,NJ_Union Co._B25_B_5932,Freshwater Forested/Shrub Wetland,0.02291118647226915
id,NJ_Union Co._B25_B_5932,Riverine,0.03123098802817082
id,NJ_Union Co._B26_B_5933,Freshwater Forested/Shrub Wetland,0.00373020362914633
id,NJ_Union Co._B26_B_5933,Riverine,0.00208647787125867
id,NJ_Union Co._B27_B_5934,Riverine,0.00413141843182451
id,NJ_Union Co._B29_B_5937,Freshwater Pond,1.7993330837530084e-4
id,NJ_Union Co._B2_B_5926,Freshwater Emergent Wetland,0.00222898025244323
id,NJ_Union Co._B2_B_5926,Freshwater Forested/Shrub Wetland,0.02796971638160289
id,NJ_Union Co._B2_B_5926,Riverine,0.07838402900466325
id,NJ_Union Co._B30_B_5939,Freshwater Emergent Wetland,0.00280225553920585
id,NJ_Union Co._B30_B_5939,Freshwater Forested/Shrub Wetland,0.15686029119289197
id,NJ_Union Co._B30_B_5939,Freshwater Pond,0.01068702190000028
id,NJ_Union Co._B30_B_5939,Riverine,0.02362681352791354
id,NJ_Union Co._B31_B_5940,Riverine,0.01508217579729525
id,NJ_Union Co._B33_B_5941,Riverine,2.973536784088255e-4
id,NJ_Union Co._B34_B_5942,Freshwater Forested/Shrub Wetland,0.00378791268861852
id,NJ_Union Co._B35_B_5943,Freshwater Forested/Shrub Wetland,0.0067342775246046
id,NJ_Union Co._B35_B_5943,Freshwater Pond,0.0083904343216379
id,NJ_Union Co._B35_B_5943,Riverine,0.00882807547190504
id,NJ_Union Co._B36_B_5944,Freshwater Forested/Shrub Wetland,0.01641824920443829
id,NJ_Union Co._B36_B_5944,Freshwater Pond,0.00169351810169219
id,NJ_Union Co._B36_B_5944,Riverine,0.01632707849423961
id,NJ_Union Co._B37_B_5945,Freshwater Forested/Shrub Wetland,3.9716668226849285e-4
id,NJ_Union Co._B37_B_5945,Riverine,0.00269505679798359
id,NJ_Union Co._B38_B_5946,Freshwater Forested/Shrub Wetland,0.0018989889896647
id,NJ_Union Co._B38_B_5946,Freshwater Pond,6.912098180050216e-4
id,NJ_Union Co._B38_B_5946,Riverine,0.00700235185888396
id,NJ_Union Co._B39_B_5947,Riverine,0.0044850688861378
id,NJ_Union Co._B4_B_5948,Freshwater Forested/Shrub Wetland,0.00562671109419811
id,NJ_Union Co._B4_B_5948,Freshwater Pond,0.00422511455060509
id,NJ_Union Co._B4_B_5948,Riverine,0.00951403439525847
id,NJ_Union Co._B5_B_5949,Freshwater Emergent Wetland,3.823799905735795e-4
id,NJ_Union Co._B5_B_5949,Freshwater Forested/Shrub Wetland,0.00632995511660199
id,NJ_Union Co._B5_B_5949,Riverine,0.03668794649337808
id,NJ_Union Co._B6_B_5950,Riverine,0.00705108560591472
id,NJ_Union Co._B7_B_5951,Riverine,0.01580407163497838
id,NJ_Union Co._B8_B_5952,Freshwater Forested/Shrub Wetland,0.06285318434135016
id,NJ_Union Co._B9_B_5953,Riverine,0.00410979205479963
id,NJ_Union Co._C11_C_5956,Riverine,0.00217060027456045
id,NJ_Union Co._C12_C_5957,Freshwater Emergent Wetland,0.00244604471902019
id,NJ_Union Co._C12_C_5957,Riverine,0.00997639199283587
id,NJ_Union Co._C15_C_5961,Freshwater Forested/Shrub Wetland,9.325652766504354e-4
id,NJ_Union Co._C15_C_5961,Riverine,0.01911288304230632
id,NJ_Union Co._C17_C_5963,Freshwater Forested/Shrub Wetland,0.00693277248186295
id,NJ_Union Co._C17_C_5963,Riverine,1.0610648013173888e-4
id,NJ_Union Co._C18_C_5964,Freshwater Pond,0.0079939590435035
id,NJ_Union Co._C18_C_5964,Riverine,0.00143526778815719
id,NJ_Union Co._C1_C_5954,Freshwater Emergent Wetland,0.01174760667886654
id,NJ_Union Co._C1_C_5954,Freshwater Forested/Shrub Wetland,0.1727841659035855
id,NJ_Union Co._C1_C_5954,Riverine,0.04901574194940184
id,NJ_Union Co._C22_C_5969,Riverine,0.00637999687524851
id,NJ_Union Co._C23_C_5970,Riverine,0.01459175414900414
id,NJ_Union Co._C24_C_5971,Freshwater Forested/Shrub Wetland,0.00279521832926908
id,NJ_Union Co._C24_C_5971,Riverine,0.05090536847290447
id,NJ_Union Co._C25_C_5972,Freshwater Forested/Shrub Wetland,0.00165506719965767
id,NJ_Union Co._C25_C_5972,Riverine,0.00781657150550581
id,NJ_Union Co._C26_C_5973,Riverine,0.00205267112247753
id,NJ_Union Co._C27_C_5974,Riverine,5.953015075315106e-4
id,NJ_Union Co._C29_C_5976,Riverine,0.00785865944820989
id,NJ_Union Co._C2_C_5966,Freshwater Forested/Shrub Wetland,0.02867623015602096
id,NJ_Union Co._C2_C_5966,Riverine,0.02802543080199788
id,NJ_Union Co._C30_C_5979,Freshwater Forested/Shrub Wetland,0.01494341082077761
id,NJ_Union Co._C30_C_5979,Riverine,0.00117577837025394
id,NJ_Union Co._C31_C_5980,Riverine,0.00637618222834449
id,NJ_Union Co._C31_C_5981,Freshwater Forested/Shrub Wetland,0.00256003458774954
id,NJ_Union Co._C31_C_5981,Riverine,0.00270077289445773
id,NJ_Union Co._C32_C_5982,Riverine,0.00635532324146172
id,NJ_Union Co._C33_C_5983,Riverine,0.00909403214104119
id,NJ_Union Co._C35_C_5985,Riverine,0.00249160669838567
id,NJ_Union Co._C36_C_5986,Estuarine and Marine Deepwater,0.00155285984474036
id,NJ_Union Co._C37_C_5987,Estuarine and Marine Deepwater,2.0184099032386076e-4
id,NJ_Union Co._C38_C_5988,Estuarine and Marine Deepwater,0.0273547976186963
id,NJ_Union Co._C38_C_5988,Freshwater Emergent Wetland,0.02253962316978664
id,NJ_Union Co._C38_C_5988,Riverine,0.00896634555246336
id,NJ_Union Co._C3_C_5977,Freshwater Forested/Shrub Wetland,0.04238312431636017
id,NJ_Union Co._C3_C_5977,Riverine,0.02032344269846996
id,NJ_Union Co._C3_C_5978,Freshwater Forested/Shrub Wetland,0.01849602314085201
id,NJ_Union Co._C3_C_5978,Riverine,0.00359460447922373
id,NJ_Union Co._C40_C_5992,Freshwater Emergent Wetland,0.02719365298547607
id,NJ_Union Co._C40_C_5992,Freshwater Forested/Shrub Wetland,0.14765447376603635
id,NJ_Union Co._C40_C_5992,Riverine,0.02319387629909617
id,NJ_Union Co._C41_C_5993,Freshwater Forested/Shrub Wetland,0.03316586959661433
id,NJ_Union Co._C41_C_5993,Riverine,0.00456454989706284
id,NJ_Union Co._C42_C_5994,Freshwater Emergent Wetland,3.4333683359640416e-4
id,NJ_Union Co._C42_C_5994,Riverine,0.0061801412624487
id,NJ_Union Co._C43_C_5995,Riverine,0.0077861660753419
id,NJ_Union Co._C44_C_5996,Freshwater Forested/Shrub Wetland,0.1411209918798948
id,NJ_Union Co._C44_C_5996,Freshwater Pond,0.0048177004489107
id,NJ_Union Co._C44_C_5996,Riverine,0.03814429418494163
id,NJ_Union Co._C46_C_5998,Riverine,1.720601252855449e-4
id,NJ_Union Co._C48_C_6000,Freshwater Forested/Shrub Wetland,0.00963942249355584
id,NJ_Union Co._C48_C_6000,Lake,0.00354453687931597
id,NJ_Union Co._C48_C_6000,Riverine,0.00364907635646293
id,NJ_Union Co._C49_C_6001,Freshwater Forested/Shrub Wetland,0.01917085276163005
id,NJ_Union Co._C49_C_6001,Freshwater Pond,0.00158975825045094
id,NJ_Union Co._C49_C_6001,Riverine,0.02857071658405016
id,NJ_Union Co._C4_C_5991,Freshwater Forested/Shrub Wetland,4.232972714185535e-4
id,NJ_Union Co._C4_C_5991,Riverine,0.00238773042638468
id,NJ_Union Co._C50_C_6003,Riverine,0.00334038900026914
id,NJ_Union Co._C51_C_6004,Riverine,0.01649312051456939
id,NJ_Union Co._C6_C_6006,Freshwater Forested/Shrub Wetland,0.00144889887803221
id,NJ_Union Co._C6_C_6006,Freshwater Pond,0.01714316081161022
id,NJ_Union Co._C6_C_6006,Riverine,0.00891272519989534
id,NJ_Union Co._C7_C_6007,Freshwater Pond,0.00758462365556036
id,NJ_Union Co._C8_C_6008,Freshwater Forested/Shrub Wetland,4.122149047361454e-4
id,NJ_Union Co._C8_C_6008,Riverine,0.00837803936787477
id,NJ_Union Co._C9_C_6009,Freshwater Emergent Wetland,0.09971100289752372
id,NJ_Union Co._C9_C_6009,Freshwater Forested/Shrub Wetland,8.552563903858972e-4
id,NJ_Union Co._C9_C_6009,Freshwater Pond,0.0154274573686245
id,NJ_Union Co._C9_C_6009,Riverine,0.01715821666740259
id,NJ_Union Co._D10_D_6011,Freshwater Forested/Shrub Wetland,0.0161262230079116
id,NJ_Union Co._D10_D_6011,Freshwater Pond,0.01980425443642235
id,NJ_Union Co._D10_D_6011,Riverine,5.668054217377212e-4
id,NJ_Union Co._D11_D_6012,Riverine,0.00392012501807976
id,NJ_Union Co._D12_D_6013,Riverine,0.00108381797867948
id,NJ_Union Co._D13_D_6014,Freshwater Forested/Shrub Wetland,5.975645088241436e-6
id,NJ_Union Co._D13_D_6014,Riverine,0.0011987116481238
id,NJ_Union Co._D14_D_6015,Freshwater Forested/Shrub Wetland,0.01509415542037242
id,NJ_Union Co._D14_D_6015,Riverine,0.00482696037650621
id,NJ_Union Co._D15_D_6016,Riverine,0.00148906865029759
id,NJ_Union Co._D16_D_6017,Estuarine and Marine Wetland,0.01046531866538405
id,NJ_Union Co._D16_D_6017,Freshwater Emergent Wetland,0.00393527556197191
id,NJ_Union Co._D16_D_6017,Freshwater Pond,0.00227233275513342
id,NJ_Union Co._D16_D_6017,Lake,0.02564832026438398
id,NJ_Union Co._D16_D_6017,Riverine,0.02068168233915873
id,NJ_Union Co._D19_D_6020,Estuarine and Marine Deepwater,0.01281227942570424
id,NJ_Union Co._D19_D_6020,Freshwater Emergent Wetland,0.00407488276537533
id,NJ_Union Co._D19_D_6020,Freshwater Pond,0.00465618477560021
id,NJ_Union Co._D19_D_6020,Riverine,0.00102877068340692
id,NJ_Union Co._D21_D_6023,Freshwater Forested/Shrub Wetland,3.849179843490128e-5
id,NJ_Union Co._D21_D_6023,Riverine,0.00487115418664743
id,NJ_Union Co._D22_D_6024,Freshwater Emergent Wetland,2.527190312910825e-4
id,NJ_Union Co._D22_D_6024,Riverine,0.00228542437904002
id,NJ_Union Co._D23_D_6025,Freshwater Emergent Wetland,7.195922344573774e-4
id,NJ_Union Co._D23_D_6025,Riverine,0.00618838059148045
id,NJ_Union Co._D24_D_6026,Estuarine and Marine Deepwater,0.13551835904318787
id,NJ_Union Co._D24_D_6026,Estuarine and Marine Wetland,0.01981086091410489
id,NJ_Union Co._D24_D_6026,Freshwater Emergent Wetland,3.916520970640704e-6
id,NJ_Union Co._D24_D_6026,Freshwater Forested/Shrub Wetland,0.01371401778937142
id,NJ_Union Co._D24_D_6026,Freshwater Pond,9.982571882754564e-4
id,NJ_Union Co._D24_D_6026,Riverine,0.04131086145140271
id,NJ_Union Co._D2_D_6021,Freshwater Forested/Shrub Wetland,0.00531871992185426
id,NJ_Union Co._D2_D_6021,Riverine,0.00187221012813628
id,NJ_Union Co._D3_D_6027,Freshwater Forested/Shrub Wetland,0.00155917050222121
id,NJ_Union Co._D3_D_6027,Riverine,0.01639072939380819
id,NJ_Union Co._D5_D_6029,Riverine,0.00270421164615248
id,NJ_Union Co._D6_D_6030,Freshwater Forested/Shrub Wetland,9.359719473749864e-4
id,NJ_Union Co._D6_D_6030,Riverine,0.00721659169813636
id,NJ_Union Co._D7_D_6031,Freshwater Forested/Shrub Wetland,0.00347456853890721
id,NJ_Union Co._D7_D_6031,Riverine,0.00465016740496487
id,NJ_Union Co._D8_D_6032,Riverine,0.00300313301736973
id,NJ_Union Co._D9_D_6033,Freshwater Forested/Shrub Wetland,8.657651785532944e-4
id,NJ_Union Co._D9_D_6033,Freshwater Pond,2.0673843609041797e-4
id,NY_Albany_A1_A_6034,Freshwater Forested/Shrub Wetland,0.0020405556827858
id,NY_Albany_A1_A_6034,Riverine,0.00443695564701766
id,NY_Albany_A2_A_6035,Freshwater Forested/Shrub Wetland,0.01038187675096438
id,NY_Albany_A2_A_6035,Freshwater Pond,0.02032179745632919
id,NY_Albany_A4_A_6037,Riverine,0.0275843196491922
id,NY_Albany_A5_A_6038,Riverine,0.01027247387618393
id,NY_Albany_A6_A_6039,Freshwater Forested/Shrub Wetland,0.01144413901826431
id,NY_Albany_A6_A_6039,Freshwater Pond,0.07942408798037631
id,NY_Albany_A6_A_6039,Riverine,1.0692257451023031e-4
id,NY_Albany_B4_B_6043,Riverine,0.00191544585351327
id,NY_Albany_B6_B_6045,Freshwater Emergent Wetland,0.00145726445357315
id,NY_Albany_B6_B_6045,Freshwater Forested/Shrub Wetland,0.01073300960649535
id,NY_Albany_B6_B_6045,Freshwater Pond,0.0022590751845051
id,NY_Albany_B6_B_6045,Riverine,0.01368861454541927
id,NY_Albany_B7_B_6046,Freshwater Emergent Wetland,0.00426205909201223
id,NY_Albany_B7_B_6046,Freshwater Forested/Shrub Wetland,0.00740209372735559
id,NY_Albany_B7_B_6046,Riverine,0.01999913053832831
id,NY_Albany_C3_C_6049,Riverine,9.264535866630612e-4
id,NY_Albany_C4_C_6050,Riverine,0.00169542444745323
id,NY_Albany_C6_C_6052,Freshwater Emergent Wetland,0.00160417597146146
id,NY_Albany_C6_C_6052,Freshwater Forested/Shrub Wetland,0.0011788797244546
id,NY_Albany_C6_C_6052,Freshwater Pond,3.1949665159266443e-4
id,NY_Albany_C6_C_6052,Riverine,0.03933768131556748
id,NY_Albany_C8_C_6054,Riverine,0.00212850729931961
id,NY_Albany_C9_C_6055,Freshwater Emergent Wetland,0.00574820956827269
id,NY_Albany_C9_C_6055,Freshwater Pond,0.05704002920909681
id,NY_Albany_C9_C_6055,Riverine,0.00716259960496582
id,NY_Albany_D1_D_6056,Freshwater Emergent Wetland,0.01110764553202106
id,NY_Albany_D1_D_6056,Freshwater Forested/Shrub Wetland,0.01102327822064294
id,NY_Albany_D1_D_6056,Freshwater Pond,0.01572426605145831
id,NY_Albany_D2_D_6057,Riverine,0.00339118901012736
id,NY_Albany_D6_D_6061,Riverine,0.02201162380295924
id,NY_Binghamton-Johnson City_A4_A_6065,Freshwater Forested/Shrub Wetland,0.00887665317984297
id,NY_Binghamton-Johnson City_A4_A_6065,Riverine,2.2273591797426344e-4
id,NY_Binghamton-Johnson City_B10_B_6067,Freshwater Forested/Shrub Wetland,0.00160634539702138
id,NY_Binghamton-Johnson City_B10_B_6067,Freshwater Pond,0.00423726098585815
id,NY_Binghamton-Johnson City_B10_B_6067,Riverine,0.04479834740600025
id,NY_Binghamton-Johnson City_B11_B_6068,Riverine,0.00313644082351273
id,NY_Binghamton-Johnson City_B2_B_6069,Riverine,0.00592589604606479
id,NY_Binghamton-Johnson City_B4_B_6073,Freshwater Forested/Shrub Wetland,0.00713695761070679
id,NY_Binghamton-Johnson City_B4_B_6073,Riverine,8.825509208042058e-4
id,NY_Binghamton-Johnson City_B4_B_6075,Riverine,0.0020426674316474
id,NY_Binghamton-Johnson City_B5_B_6076,Riverine,0.00844140160856163
id,NY_Binghamton-Johnson City_B6_B_6077,Freshwater Emergent Wetland,7.931479735500844e-4
id,NY_Binghamton-Johnson City_B6_B_6077,Riverine,0.00542807699598473
id,NY_Binghamton-Johnson City_B6_B_6078,Riverine,0.00123592561124666
id,NY_Binghamton-Johnson City_B7_B_6079,Freshwater Forested/Shrub Wetland,0.00519101995345084
id,NY_Binghamton-Johnson City_B9_B_6081,Riverine,0.01518786718809089
id,NY_Binghamton-Johnson City_B9_B_6082,Riverine,0.00634879967199504
id,NY_Binghamton-Johnson City_C10_C_6084,Freshwater Forested/Shrub Wetland,0.00802907312773494
id,NY_Binghamton-Johnson City_C10_C_6084,Riverine,0.03196135833341563
id,NY_Binghamton-Johnson City_C1_C_6083,Freshwater Emergent Wetland,0.04454110577139578
id,NY_Binghamton-Johnson City_C1_C_6083,Freshwater Forested/Shrub Wetland,0.11476032440243349
id,NY_Binghamton-Johnson City_C1_C_6083,Freshwater Pond,0.02979944950255361
id,NY_Binghamton-Johnson City_C1_C_6083,Riverine,0.0516350802425281
id,NY_Binghamton-Johnson City_C2_C_6085,Freshwater Emergent Wetland,0.00789257571266521
id,NY_Binghamton-Johnson City_C2_C_6085,Freshwater Forested/Shrub Wetland,0.00211264803465642
id,NY_Binghamton-Johnson City_C2_C_6085,Riverine,0.00108315862918528
id,NY_Binghamton-Johnson City_C3_C_6087,Freshwater Forested/Shrub Wetland,0.01677269149814851
id,NY_Binghamton-Johnson City_C3_C_6087,Riverine,6.318675457797872e-5
id,NY_Binghamton-Johnson City_C3_C_6089,Freshwater Emergent Wetland,7.566359818503261e-4
